"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Pero ¿es la madre del (único) exorcista de Murcia, o del (único) chico gay de Murcia? ¿? No sé qué respuesta me parecerá más estrambótica 😏"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","La verdad es ya artículo tan exótico en España como una rosa inmaculada en una letrina. Basta soltar una verdad (en whatsapp, en política, charlando) para que todo explote. Como una colisión espacio-tiempo, porque hubiésemos decidido que la verdad debe quedarse en otra dimensión."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Me sorprende tu desprecio hacia nuestra asociación, Elisa. De hecho, estuvimos barajando invitar a dignos miembros de la sociedad civil como tú o Rodrigo por si queríais uniros. Por cierto, ¿qué tal le va a Rodrigo? Hace tiempo que no sé de él, siempre me pareció un tipo sagaz."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Las fuerzas de seguridad están disparando con perdigones a la cara y a los genitales de las manifestantes en Irán."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Atención a esto -&gt; El cabecilla de la trama eólica provoca un cisma en la Audiencia Nacional por los impuestos de sus comisiones"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","En busca de los atrapados bajo los escombros del terremoto en Siria: “Oímos las voces y no podemos responder”"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Las claves de la decisión de la Justicia europea -&gt; Hay partido para [POLITICIAN] en Bélgica (y con reglas más claras)"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","[POLITICIAN] resucita la marea blanca, que hace una década logró parar la privatización sanitaria de [POLITICIAN]"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Hidrógeno verde: ¿burbuja, solución climática o riesgo ambiental? Un poco de todo"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","@user Si quieres saber realmente lo que pienso, lo explico aquí. No hace falta insultar para discrepar."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Un grupo de activistas coloca una cabeza de Franco en el monumento al legionario de [POLITICIAN]."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El Defensor del Pueblo concluye que Interior incumplió la ley en la tragedia de Melilla"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","José Antonio, enfermo de cáncer, cumple su sueño y acude al bautizo de su nieta gracias a Ambulancia del Deseo"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El hombre más rico de Asia está a punto de hacerse con la última televisión independiente de India"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El Gobierno alemán convoca esta tarde a España a una reunión de aliados para concretar el envío de tanques"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Cristiano Ronaldo, el Rally Dakar y la Supercopa: la dictadura saudí presume de su poder en el deporte."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","López Madrid contra Elisa Pinto: la Policía al servicio de un poderoso empresario"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","En el ranking de provincias más pobladas en el censo de 1900 las cuatro primeras eran Barcelona, Valencia, Madrid y A Coruña. En 2021 son Madrid, Barcelona, Valencia y Sevilla"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Atención a esto -&gt; Un juez imputa a [POLITICIAN] por sus bulos sobre la escuela catalana"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","José María Sáiz, el alcalde que vejó a [POLITICIAN] y abandera la petición de un cementerio nuclear para su pueblo."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Ojo a esto -&gt; El [POLITICAL_PARTY] apunta a un acuerdo inminente por el Poder Judicial"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Atención a esto -&gt; Las claves de la decisión del Constitucional que ha paralizado su propia renovación"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","[POLITICIAN] dimite como diputado tras sus discrepancias con la dirección del [POLITICAL_PARTY]."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El Gobierno recurre en los tribunales las trabas de [POLITICIAN] contra la ley educativa"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","[POLITICIAN], a la patronal: ""Estoy segura de que ellos no se subirían el salario un 3,5%"""
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","La UE, dividida, pospone la decisión sobre la congelación de 7.500 millones a Hungría por su deriva autoritaria"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","No os perdáis este podcast que han hecho los compañeros de @user"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Juicio a cuatro jóvenes por una agresión sexual a un compañero de ESO con Asperger: ""Él solo espera que le crean"" informa @user"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","La sanidad pública, al borde de la huelga en ocho comunidades"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Atención a esto -&gt; [POLITICIAN] propone subir un 30% lo que cotizan los salarios más altos y la pensión máxima a largo plazo"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","""Pagarán con la fuerza de la ley"", ha señalado el presidente Lula da Silva, que ha firmado un decreto ordenando la intervención de las fuerzas estatales en el distrito federal de Brasilia."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El colectivo Futuro Vegetal corta la M30 en plena operación salida de Navidad"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Polonia considera “muy probable” que el misil que cayó en su territorio fuera lanzado por la defensa aérea ucraniana"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El Consejo de Ministros ha aprobado otros 3.000 millones en su nuevo paquete energético, con una nueva tarifa regulada del gas para proteger a las comunidades de vecinos; refuerza el bono social y obliga a incrementar la transparencia de las facturas"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Esto es interesante -&gt; Choque en la OCDE por el tratado que da acceso a la policía a los datos personales en poder de las empresas"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Desmantelada una red cibercriminal que atacó a miles de empresas, instituciones y hospitales"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Vetan al candidato del bloque progresista para el Constitucional y proponen, además de a un candidato conservador, a la magistrada progresista María Luisa Segoviano, que fue la primera mujer en presidir una sala del Tribunal Supremo"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Los ataques al Nord Stream muestran la vulnerabilidad de los gasoductos en Occidente"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Miles de pensionistas salen a la calle para pedir subir las pensiones, salarios dignos y romper la brecha de género."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","[POLITICIAN] arremete contra la propuesta de las hipotecas que considera “un pequeño paso mejorable”"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El Constitucional estudiará el recurso del [POLITICAL_PARTY] contra la Ley del Aborto en su primer pleno de febrero."
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","El [POLITICAL_PARTY] celebra la paralización de la votación sobre la renovación del Constitucional: “No se ha dejado presionar por el Gobierno”"
"ba016a1381c713ed21efce9fde46d92b","male","journalist","left","moderate_left","Un exministro de Chávez declara en un Juzgado de Madrid que la cúpula policial del [POLITICAL_PARTY] le pidió información del partido a través de una organización criminal integrada por un espía israelí, agentes españoles corruptos y un abogado con contactos en la DEA"
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Fascinante la cantidad de progres que sufren en Madrid una vida angustiosa de cautiverio y que todavía no se han enterado de que en España y en toda la Unión Europea rige la libre circulación de personas."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Afortunadamente el low cost se va a terminar y ya no tendremos a pobretones haciendo turismo, solo a nuestra nueva casta viajando en business."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","[POLITICIAN] ha sido finalmente invitado al despacho de Mohamed VI. Aunque el monarca estaba ausente, ha dejado preparada una agenda específica para el presidente."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","La cuestión no es ya si Jordi Pujol será juzgado antes de que se muera de viejo, es si lo serán sus hijos."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Te voy a decir algo, arroz con longaniza es el mal."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Cuando descubra quién iba en la lista del Ejecutivo de concentración verá qué risa."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Os comparto mi último artículo para @user : las cinco claves para entender Davos 2023."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Las universidades de la ESpaña imperial cuentan? Y las jornadas de 8 horas de las leyes de indias?"
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Siempre hago esa distinción, pero muchos se sienten ofendidos por atacar el lobby, por algo será."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","-Baleares 11,75 %. -Castilla la Mancha 12 %. -Cataluña 12 %. -Valencia: 11 %. Lo de Navarra y su 25 % va aparte. En resumen, la izquierda y la extrema izquierda cobran más impuestos a los pobres que la derecha. Pero el titular le ha quedado muy bien a Escolar."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Supongo que cuando dicen que hay que acabar con la derecha y la ""ultraderecha"" lo dicen porque nos quieren dar masajes."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","No olvidéis que estos son los que intentan regir la moral. Ética y estética van de la mano."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Los niños no son de los padres, el dinero no es tuyo. Firmado: Gobierno progresista."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Igual que en las checas, qué casualidad."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","@user Todos me tienen bloqueado, así no se puede."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","En 2008 no gobernaba el [POLITICAL_PARTY] y Oceanía no estaba en guerra con Eurasia. Y hasta aquí la lección de memoria democrática de hoy."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Estoy viendo en un vídeo decir a [POLITICIAN] hace unos años: ""Yo no estoy de acuerdo en que seamos los partidos los que elijamos el órgano de gobierno de los jueces"". Jajaja. Qué tipo más embustero, hipócrita, farsante, impostor, fulero y cuentista."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Hay dos únicas explicaciones para el comportamiento de los ""activistas climáticos"". 1.- Se está forrando. 2.- No se está forrando, luego solo es idiota."
"ba16f8763acb023a0fb38d86b71ae13d","male","journalist","right","right","Algo a considerar para no hacer el ridículo con mociones en los ayuntamientos es asimilar las funciones de una administración local. Básicamente, gobernar tu municipio."
